listing_id,m_revenue,status_amenities,score_amenities,score_star_rating,score_guest_favorite,score_review_count,score_listing_title,score_listing_description,score_review_summary,score_image_score,property_manager_count,property_manager_cat,lat,lng,bedrooms,l_revenue,user_listings,features_to_review,listing_age,extracted_review_count
861663513382529300,11751,SUCCESS,A,A,A,A,B,B,A,A,94,Large,38.02102,-78.47528,4,30775,FALSE,[],517,30
48286055,11751,SUCCESS,A,A,A,A,C,B,A,B,1,Individual,38.01866,-78.49301,4,46055,FALSE,['score_listing_title'],1252,71
15911472,11751,SUCCESS,A,B,B,A,B,B,A,B,1,Individual,38.03074,-78.47961,4,6487,FALSE,[],1628,137
25717437,11751,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02648,-78.47901,4,7800,FALSE,[],1628,134
45517841,11751,SUCCESS,A,A,B,A,B,B,B,B,1,Individual,38.0235,-78.48004,4,7077,FALSE,[],1420,107
876833501459844273,11751,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.03407,-78.48707,4,34650,FALSE,[],476,15
45411570,11751,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.00089,-78.48406,4,37041,FALSE,[],1420,118
18631989,11751,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02979,-78.47031,4,9624,FALSE,[],1511,114
9129687,11751,SUCCESS,A,A,B,A,B,A,A,B,55,Large,38.02884,-78.47279,4,42716,TRUE,[],1628,61
948963780822535962,11751,SUCCESS,C,A,A,A,C,A,A,B,1948,Large,38.01748,-78.50757,4,16174,FALSE,"['score_amenities', 'score_listing_title']",399,29
18665941,11751,SUCCESS,A,A,B,A,B,B,A,B,7,Small,38.02355,-78.47696,4,7350,FALSE,[],1628,90
17462288,11751,SUCCESS,A,A,A,A,B,A,A,B,1,Individual,38.02749,-78.4874,4,0,FALSE,[],978,11
582001573097772203,11751,SUCCESS,C,None,B,C,B,A,A,B,2,Small,38.02286,-78.50069,4,37800,FALSE,"['score_amenities', 'score_review_count']",910,1
13890978,11751,SUCCESS,A,A,B,A,B,B,B,B,6,Small,38.02683,-78.47766,4,19751,FALSE,[],1628,13
549886189115774619,11751,SUCCESS,A,A,A,A,B,B,A,B,5,Small,38.01554,-78.5106,4,9650,FALSE,[],899,61
49747869,11751,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.03649520874024,-78.4775238,4,9149,FALSE,[],1211,81
20379755,11751,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.0242,-78.47505,4,88200,FALSE,[],517,13
720145076385732784,11751,SUCCESS,A,None,B,C,B,B,A,B,2,Small,38.0236157,-78.5003884,4,15240,FALSE,['score_review_count'],666,1
16882025,11751,SUCCESS,A,A,B,A,B,B,A,B,5,Small,38.01699,-78.49366,4,0,FALSE,[],1213,27
801555579866774054,11751,SUCCESS,A,A,B,C,B,B,A,A,1,Individual,38.0334869,-78.4636276,4,24000,FALSE,['score_review_count'],562,4
47700663,11751,SUCCESS,A,None,B,C,C,B,A,B,3,Small,38.01507,-78.51069,4,55216,FALSE,"['score_review_count', 'score_listing_title']",1027,2
22944571,11751,SUCCESS,A,A,A,A,C,B,A,B,1,Individual,38.02723,-78.47613,4,0,FALSE,['score_listing_title'],1628,70
18021210,11751,SUCCESS,A,B,B,A,B,B,B,B,8,Small,38.01568,-78.50015,4,25857,FALSE,[],1629,103
860338588758285345,11751,SUCCESS,A,A,B,A,B,B,A,A,1,Individual,38.02291,-78.4746,4,75600,FALSE,[],477,14
21150886,11751,SUCCESS,A,A,B,A,B,B,A,B,2,Small,38.0139,-78.47987,4,58356,FALSE,[],1628,64
11926883,11751,SUCCESS,A,A,B,A,B,B,A,B,8,Small,38.01923,-78.49373,4,11525,FALSE,[],1628,150
826175223879393145,11751,SUCCESS,A,A,B,C,B,B,A,B,2,Small,38.01307,-78.51012,4,0,FALSE,['score_review_count'],542,4
929652062185734119,11751,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.024246107777486,-78.47936856,4,23194,FALSE,[],429,57
29688285,4173.1,SUCCESS,A,A,B,A,B,B,A,B,4,Small,38.04183,-78.46984,1,9712,FALSE,[],1628,11
557226814326997475,4173.1,SUCCESS,A,A,B,A,B,B,A,B,5,Small,38.01155,-78.37538,1,13700,FALSE,[],878,18
50700855,4173.1,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.00739,-78.4151,1,10135,FALSE,[],1119,132
1003695070773183154,4173.1,SUCCESS,A,A,B,C,B,B,A,B,48,Moderate,38.031,-78.44253,1,550,FALSE,['score_review_count'],235,1
42951354,4173.1,SUCCESS,A,C,B,A,B,B,B,B,26,Moderate,38.03331756591797,-78.46221924,1,0,FALSE,['score_star_rating'],1628,12
1076040399656641401,4173.1,SUCCESS,A,A,B,C,B,B,A,B,48,Moderate,38.03076,-78.44318,1,0,FALSE,['score_review_count'],217,2
42951709,4173.1,SUCCESS,A,B,B,A,B,B,B,B,26,Moderate,38.03235,-78.46146,1,6550,FALSE,[],1628,10
43459853,4173.1,SUCCESS,A,B,B,A,B,B,B,C,2,Small,38.05441,-78.42667,1,4743,FALSE,['score_image_score'],1565,11
822055570429675511,4173.1,SUCCESS,A,A,B,A,C,B,A,B,3,Small,38.0344,-78.46232,1,5126,FALSE,['score_listing_title'],562,206
36857908,4173.1,SUCCESS,A,A,B,C,D,B,A,B,10,Small,38.05943,-78.46792,1,4921,FALSE,"['score_review_count', 'score_listing_title']",1628,7
882162189525821583,4173.1,SUCCESS,A,None,B,C,B,B,A,B,1,Individual,38.03724,-78.46661,1,11340,FALSE,['score_review_count'],482,2
923188897650616507,4173.1,SUCCESS,A,None,B,C,C,B,A,B,48,Moderate,38.03361,-78.44085,1,1397,FALSE,"['score_review_count', 'score_listing_title']",435,1
1141660346865223882,4173.1,SUCCESS,C,B,B,A,B,B,B,B,3,Small,38.03288,-78.46091,1,5337,FALSE,['score_amenities'],111,25
37169812,4173.1,SUCCESS,A,C,B,C,D,B,C,B,10,Small,38.06001,-78.46609,1,0,FALSE,"['score_star_rating', 'score_review_count', 'score_listing_title', 'score_review_summary']",1628,5
50727705,4173.1,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.00703,-78.41506,1,7890,FALSE,[],977,56
30444903,4173.1,SUCCESS,A,A,A,A,B,B,A,B,5,Small,38.03981,-78.46039,1,2431,FALSE,[],1628,288
829024794525773360,4173.1,SUCCESS,A,A,B,C,B,B,A,B,48,Moderate,38.03151,-78.44318,1,2274,FALSE,['score_review_count'],562,2
1014764463487561316,4173.1,SUCCESS,C,None,B,C,B,B,B,B,1,Individual,38.05815488531446,-78.45401551,1,0,FALSE,"['score_amenities', 'score_review_count']",199,2
30445193,4173.1,SUCCESS,A,A,A,A,B,B,A,B,5,Small,38.04184,-78.46058,1,0,FALSE,[],1628,274
1134716949675822744,4173.1,SUCCESS,A,A,A,A,B,B,A,B,10,Small,38.04287747531188,-78.46249521,1,3689,FALSE,[],111,19
6967254,4173.1,SUCCESS,A,A,A,A,B,B,A,B,4,Small,38.04368,-78.45591,1,3474,FALSE,[],1628,1056
1749240,4173.1,SUCCESS,A,A,B,A,D,B,A,B,1,Individual,38.06042,-78.47663,1,18837,FALSE,['score_listing_title'],878,40
698321819774407074,4173.1,SUCCESS,A,A,A,A,B,A,A,B,1,Individual,38.05628188126209,-78.47564057,1,6628,FALSE,[],397,45
658691330513719800,4173.1,SUCCESS,A,A,A,A,B,B,B,B,1,Individual,38.04366,-78.46864,1,5187,FALSE,[],798,160
24892105,4173.1,SUCCESS,A,A,B,A,D,B,A,B,2,Small,38.05349,-78.42488,1,0,FALSE,['score_listing_title'],1628,37
42758973,4173.1,SUCCESS,A,D,B,C,B,B,C,B,26,Moderate,38.03324890136719,-78.46228027,1,8275,FALSE,"['score_star_rating', 'score_review_count', 'score_review_summary']",1628,8
557105377176908733,4173.1,SUCCESS,A,A,B,A,B,B,A,B,5,Small,38.01237106323242,-78.37503815,1,10950,FALSE,[],881,31
54277137,4173.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.04143,-78.46028,1,963,FALSE,[],947,68
792753155992630631,4173.1,SUCCESS,A,A,B,C,B,B,A,B,26,Moderate,38.0344666,-78.4610119,1,7116,FALSE,['score_review_count'],609,1
23918430,4173.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02766,-78.45383,1,4774,FALSE,[],1628,393
1086932690617513850,4173.1,SUCCESS,A,A,B,C,B,B,A,B,48,Moderate,38.03329,-78.44153,1,2100,FALSE,['score_review_count'],199,1
33658833,4173.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.04179763793945,-78.46349335,1,5981,FALSE,[],1628,196
6674438,4173.1,SUCCESS,A,A,A,A,C,B,B,B,1,Individual,38.04033,-78.46107,1,6553,FALSE,['score_listing_title'],1628,479
922457274357479445,4173.1,SUCCESS,A,None,B,C,B,B,B,B,48,Moderate,38.03286260792928,-78.44163676,1,1755,FALSE,['score_review_count'],435,1
30448133,4173.1,SUCCESS,A,A,A,A,D,B,B,B,5,Small,38.04134,-78.45997,1,2115,FALSE,['score_listing_title'],1628,270
53230241,4173.1,SUCCESS,A,C,B,C,B,B,C,B,26,Moderate,38.033294677734375,-78.46216583,1,12537,FALSE,"['score_star_rating', 'score_review_count', 'score_review_summary']",977,6
698476178031663967,4173.1,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.00738,-78.41288,1,3445,FALSE,[],733,65
812250857010568090,4173.1,SUCCESS,A,None,B,C,B,B,A,B,1,Individual,38.041918,-78.462251,1,6930,FALSE,['score_review_count'],397,2
23542836,4173.1,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.05524,-78.46294,1,0,FALSE,[],1628,166
557117615097560166,4173.1,SUCCESS,A,A,B,A,B,B,A,B,5,Small,38.01203,-78.37547,1,11827,FALSE,[],878,59
1334381,4173.1,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.04048,-78.46498,1,3470,FALSE,[],1511,174
34110658,4173.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.04777,-78.46024,1,5024,FALSE,[],1628,378
1138005,4173.1,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.04309,-78.46047,1,0,FALSE,[],1628,41
6716761,4173.1,SUCCESS,A,A,A,A,B,B,A,C,1,Individual,38.05734,-78.47099,1,2795,FALSE,['score_image_score'],1628,97
9985512,4173.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.04049,-78.46951,1,1056,FALSE,[],1628,163
3218982,4173.1,SUCCESS,A,A,A,A,C,B,A,C,2,Small,38.04177,-78.46642,1,4943,FALSE,"['score_listing_title', 'score_image_score']",1628,267
42950362,4173.1,SUCCESS,A,B,B,A,B,B,B,B,26,Moderate,38.03324890136719,-78.46228027,1,6875,FALSE,[],1628,25
53215192,4173.1,SUCCESS,A,B,B,C,B,B,B,B,26,Moderate,38.033294677734375,-78.46216583,1,0,FALSE,['score_review_count'],977,3
4342251,4167,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.03219,-78.47137,1,8320,FALSE,[],1628,146
46768941,4167,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02879,-78.46571,1,8028,FALSE,[],1301,80
51120572,4167,SUCCESS,A,A,A,A,B,B,A,B,5,Small,38.02751647,-78.46367521,1,3626,FALSE,[],1096,61
1116771384480483899,4167,SUCCESS,A,B,B,A,B,B,A,B,14,Moderate,38.02845215735776,-78.474678,1,7207,FALSE,[],171,10
47385957,4167,SUCCESS,A,A,B,A,B,B,A,B,7,Small,38.027862548828125,-78.47153473,1,0,FALSE,[],1299,48
1211053417870970608,4167,SUCCESS,C,A,B,B,B,B,A,B,8,Small,38.03079,-78.46918,1,2348,FALSE,['score_amenities'],39,3
1207664363577480199,4167,SUCCESS,C,A,B,B,D,B,A,B,8,Small,38.03113642434735,-78.46945766,1,3041,FALSE,"['score_amenities', 'score_listing_title']",39,1
3061458,4167,SUCCESS,A,A,A,A,B,B,A,B,5,Small,38.02925,-78.46383,1,3197,FALSE,[],1628,107
15857729,4167,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.02751,-78.46383,1,3131,FALSE,[],1628,63
1209619159300282724,4167,SUCCESS,C,A,A,B,D,B,A,B,8,Small,38.03280533617343,-78.46925828,1,970,FALSE,"['score_amenities', 'score_listing_title']",39,7
1209903941410061209,4167,SUCCESS,C,A,B,B,D,B,A,B,8,Small,38.032213160821705,-78.47021814,1,560,FALSE,"['score_amenities', 'score_listing_title']",39,3
19431411,4167,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.0315,-78.46784,1,6592,FALSE,[],1628,121
13575178,4153.1,SUCCESS,A,A,B,A,D,B,A,B,3,Small,38.04371,-78.49191,1,3625,FALSE,['score_listing_title'],1628,26
1076081369153291306,4153.1,SUCCESS,C,C,B,C,B,B,A,B,48,Moderate,38.065881804119606,-78.4947112,1,0,FALSE,"['score_amenities', 'score_star_rating', 'score_review_count']",199,1
13715759,4153.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.06308,-78.50333,1,538,FALSE,[],1629,215
18663946,4153.1,SUCCESS,A,A,B,A,B,B,A,B,4,Small,38.04931,-78.49356,1,4765,FALSE,[],1628,346
623725880370113770,4153.1,SUCCESS,A,A,B,C,B,B,A,B,2,Small,38.044575,-78.484138,1,0,FALSE,['score_review_count'],812,9
40250625,4153.1,SUCCESS,A,A,A,A,B,A,A,B,4,Small,38.04919,-78.49328,1,5594,FALSE,[],1511,228
1147087899330506526,4153.1,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.03952046242997,-78.48413082,1,5191,FALSE,[],111,16
1096289561557883686,4153.1,SUCCESS,A,A,B,B,B,B,A,B,48,Moderate,38.06636647570649,-78.49462284,1,0,FALSE,[],25,1
923832762079108011,4153.1,SUCCESS,C,None,B,B,B,B,A,B,1,Individual,38.04552982284917,-78.48488271,1,0,FALSE,['score_amenities'],159,2
50813882,4153.1,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.04554,-78.4926,1,4656,FALSE,[],878,85
1002163806073617499,4153.1,SUCCESS,A,A,B,C,B,B,A,B,2,Small,38.057079,-78.5011383,1,450,FALSE,['score_review_count'],277,1
975690792140995765,4153.1,SUCCESS,A,A,A,A,C,B,A,B,1,Individual,38.05174581635193,-78.49649072,1,6167,FALSE,['score_listing_title'],299,16
2399994,4153.1,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.0479,-78.48517,1,5043,FALSE,[],1628,689
4693831,4153.1,SUCCESS,A,A,B,A,B,B,A,B,4,Small,38.04912,-78.49397,1,7324,FALSE,[],1628,433
35791399,3773.5,SUCCESS,A,A,B,A,B,B,B,B,1,Individual,38.03787,-78.50096,0,4887,FALSE,[],1628,158
41985207,3773.5,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.98553,-78.50529,0,9169,FALSE,[],1628,138
1300232,3773.5,SUCCESS,A,B,B,A,B,B,B,B,20,Moderate,38.0297,-78.49316,0,5405,FALSE,[],1628,216
29071455,3773.5,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.01639,-78.5112,0,6306,FALSE,[],1629,280
12056699,3773.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.0213,-78.5007,0,4615,FALSE,[],1629,134
53107217,3773.5,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.04838233244934,-78.51815328,0,7628,FALSE,[],1027,34
24230761,3773.5,SUCCESS,A,A,B,A,B,B,A,B,2,Small,38.01026354424948,-78.49555945,0,8917,FALSE,[],1628,164
892241177229606891,3773.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.01067,-78.49397,0,5665,FALSE,[],477,160
1023890895460688445,3436.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.872580695254506,-78.78223304,1,4892,FALSE,[],299,40
902243312315876381,3436.7,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.78409,-78.86532,1,6840,FALSE,[],445,33
52389021,3436.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.81167,-78.81051,1,3749,FALSE,[],1067,59
2483961,3436.7,SUCCESS,A,A,A,A,B,B,A,B,5,Small,37.86837,-78.85319,1,8196,FALSE,[],1628,99
49899292,3436.7,SUCCESS,C,B,B,A,B,A,A,B,1952,Large,37.89181,-78.76322,1,14544,FALSE,['score_amenities'],1174,12
996346218622453578,3436.7,SUCCESS,A,B,B,A,B,B,B,B,104,Large,37.84759,-78.82064,1,3546,FALSE,[],299,14
2418588,3436.7,SUCCESS,C,A,A,A,D,B,A,B,5,Small,37.86962,-78.85275,1,4002,FALSE,"['score_amenities', 'score_listing_title']",1628,92
42200606,3436.7,SUCCESS,A,A,A,A,B,B,A+,B,1,Individual,37.79996,-78.85679,1,5255,FALSE,[],1628,220
38645343,3436.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.78818,-78.75608,1,3902,FALSE,[],1628,103
996346144856469499,3436.7,SUCCESS,A,B,B,A,B,B,B,B,104,Large,37.84670112514992,-78.81963628,1,0,FALSE,[],299,10
1162198554951913841,3436.7,SUCCESS,C,A,A,A,B,B,A,B,1,Individual,37.85347083273149,-78.7572806,1,4200,FALSE,['score_amenities'],93,16
7648347,3436.7,SUCCESS,A,A,B,A,B,B,A,C,5,Small,37.86905,-78.85199,1,2346,FALSE,['score_image_score'],1628,53
12883244,3436.7,SUCCESS,A,A,A,A,B,B,A,B,5,Small,37.86949,-78.85218,1,4209,FALSE,[],1628,132
794124506312923114,3436.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.8431,-78.76154,1,5981,FALSE,[],611,54
12311350,3436.7,SUCCESS,A,A,A,A,B,B,A,B,5,Small,37.87003,-78.85419,1,4209,FALSE,[],1628,92
618299880816804431,4233.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.01422,-78.54452,1,7066,FALSE,[],811,54
45482753,4233.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.99982,-78.54338,1,7652,FALSE,[],232,16
24745746,4233.5,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.01287,-78.54245,1,0,FALSE,[],1629,102
13892101,4233.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.03558,-78.53382,1,2421,FALSE,[],1487,77
48823252,4233.5,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.01112,-78.54089,1,9978,FALSE,[],1253,120
644094739593601642,17215,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.01979,-78.48831,6,24771,FALSE,[],734,42
11143292,17215,SUCCESS,A,A,A,A,B,B,A,B,5,Small,38.01808,-78.49393,6,47759,FALSE,[],1628,156
723987600978858467,17215,SUCCESS,A,A,B,A,B,B,A,B,6,Small,38.02695,-78.51977,6,29114,FALSE,[],666,31
49715089,17215,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.9813,-78.56133,6,72087,FALSE,[],1213,67
974557251830997610,4213.6,SUCCESS,A,A,B,A,B,B,A,B,104,Large,38.02535760066447,-78.51668374,1,3931,FALSE,[],367,10
694842585387729677,4213.6,SUCCESS,A,A,A,A,B,B,A,B,4,Small,38.02654,-78.51777,1,5304,FALSE,[],542,44
24079724,4213.6,SUCCESS,A,A,B,A,B,B,A,B,8,Small,38.03189,-78.50687,1,11907,FALSE,[],1628,39
978139550782214361,4213.6,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.03815,-78.51077,1,6003,FALSE,[],351,39
39895030,4213.6,SUCCESS,A,C,B,A,B,B,C,B,8,Small,38.03147,-78.50689,1,15775,FALSE,"['score_star_rating', 'score_review_summary']",1629,33
655001194958094968,7015.6,SUCCESS,A,A,A,A,C,B,A,B,48,Moderate,38.0355,-78.49512,3,13534,FALSE,['score_listing_title'],798,21
934810427809244137,7015.6,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.03631315097328,-78.49384259,3,15286,FALSE,[],397,24
795138672997270638,7015.6,SUCCESS,C,A,B,C,B,A,B,B,2,Small,38.03612,-78.49479,3,5880,FALSE,"['score_amenities', 'score_review_count']",611,4
46770910,7015.6,SUCCESS,A,A,B,A,B,B,B,B,13,Moderate,38.03889,-78.49351,3,10756,FALSE,[],1300,55
1116633271527263955,7015.6,SUCCESS,A,A,B,B,B,B,A,B,94,Large,38.04572716492326,-78.49461966,3,14197,FALSE,[],159,3
546974217242473380,7015.6,SUCCESS,A,A,B,C,B,B,A,B,2,Small,38.04517,-78.49849,3,0,FALSE,['score_review_count'],910,3
666064890783209120,7015.6,SUCCESS,A,A,B,A,B,B,A,B,104,Large,38.03483,-78.49184,3,9765,FALSE,[],785,37
51189642,7015.6,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.04222,-78.49915,3,16828,FALSE,[],1119,75
960224703829334173,7015.6,SUCCESS,C,A,B,C,B,B,A,B,1,Individual,38.04529775876559,-78.49644383,3,27500,FALSE,"['score_amenities', 'score_review_count']",365,2
32587702,7015.6,SUCCESS,A,A,B,A,B,B,A,B,48,Moderate,38.03613,-78.49218,3,0,FALSE,[],1628,170
983927166127022738,7540,SUCCESS,A,D,B,C,C,B,A,B,2,Small,38.04757873146976,-78.46156878,3,0,FALSE,"['score_star_rating', 'score_review_count', 'score_listing_title']",265,2
23257938,7540,SUCCESS,A,A,B,A,C,B,A,B,1,Individual,38.05441,-78.45634,3,6955,FALSE,['score_listing_title'],1628,10
52298746,7540,SUCCESS,A,A,B,C,B,A,A,B,48,Moderate,38.04591,-78.46021,3,5516,FALSE,['score_review_count'],1087,3
14943416,7540,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.06165,-78.43993,3,8895,FALSE,[],1628,585
45786351,7540,SUCCESS,A,B,B,A,B,B,B,B,5,Small,38.04122,-78.46012,3,0,FALSE,[],1393,16
31189272,7540,SUCCESS,A,A,A,A,B,A,A,B,1,Individual,38.04161,-78.4613,3,9697,FALSE,[],1628,250
9128547,7540,SUCCESS,A,B,B,A,B,A,B,B,55,Large,38.06775,-78.36179,3,14072,TRUE,[],1628,125
43002555,7540,SUCCESS,A,A,B,A,C,B,A,B,1,Individual,38.03104,-78.46959,3,18866,FALSE,['score_listing_title'],1565,31
923188608718818196,7540,SUCCESS,A,None,B,C,B,B,A,B,48,Moderate,38.04663713221288,-78.46034142,3,2701,FALSE,['score_review_count'],199,1
28601743,7540,SUCCESS,A,A,B,A,D,B,A,B,2,Small,38.02949,-78.46838,3,3141,FALSE,['score_listing_title'],1628,16
1179767196782907395,7540,SUCCESS,C,A,B,B,B,B,A,B,1,Individual,38.04155,-78.45925,3,3587,FALSE,['score_amenities'],39,3
54243775,7540,SUCCESS,A,B,B,A,B,B,B,B,26,Moderate,38.03411865234375,-78.46133423,3,2560,FALSE,[],966,17
743492840198362058,7540,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.05279,-78.46014,3,25296,FALSE,[],661,14
654961132802995841,7540,SUCCESS,C,A,A,A,C,B,A,B,2,Small,38.03333,-78.46679,3,9863,FALSE,"['score_amenities', 'score_listing_title']",798,60
15039876,7540,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.04456,-78.46202,3,19182,FALSE,[],1628,88
579033889595654835,3503.5,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.95497,-78.85272,1,5337,FALSE,[],910,77
716588011654859004,3503.5,SUCCESS,A,A,A,A,B,B,A+,B,8,Small,37.94839,-78.83547,1,2409,FALSE,[],663,16
696331804631558973,3503.5,SUCCESS,A,A,B,A,B,B,A,B,8,Small,37.9499,-78.83566,1,4092,FALSE,[],733,26
696331866870935199,3503.5,SUCCESS,A,A,A,A,B,B,A,B,8,Small,37.94888,-78.83708,1,3527,FALSE,[],733,31
696331527090147511,3503.5,SUCCESS,A,A,A,A,B,B,A,B,8,Small,37.94902,-78.83523,1,3541,FALSE,[],733,43
696331671317370456,3503.5,SUCCESS,A,A,A,A,B,B,A,B,8,Small,37.94833,-78.83694,1,2829,FALSE,[],733,26
773798315108063200,3503.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.94426,-78.8401,1,11212,FALSE,[],610,126
696331738727741844,3503.5,SUCCESS,A,A,A,A,B,B,A,B,8,Small,37.94856,-78.83686,1,4291,FALSE,[],733,24
696331606063414065,3503.5,SUCCESS,A,A,A,A,B,B,A,B,8,Small,37.94977,-78.83568,1,6055,FALSE,[],733,20
15344313,11042.8,SUCCESS,A,A,A,A,B,B,B,B,1,Individual,38.01076,-78.83998,5,27652,FALSE,[],1628,148
50941024,11042.8,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.99420857727628,-78.84198384,5,11142,FALSE,[],910,88
8737571,11042.8,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.98995,-78.81264,5,25787,FALSE,[],1628,140
43726928,11042.8,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.987534,-78.835381,5,9450,FALSE,[],1512,83
1133456584574476989,5645.8,SUCCESS,A,A,A,B,B,B,A,B,104,Large,37.99900327072454,-78.82680176,3,2888,FALSE,[],111,7
43451091,6165.4,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.86934,-78.86721,4,5696,FALSE,[],812,59
950575973276142565,6165.4,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.819574014197215,-78.87169797,4,20436,FALSE,[],365,34
549402827309964514,6165.4,SUCCESS,A,A,B,B,B,A,A,B,2,Small,37.80676855564556,-78.8467581,4,20222,FALSE,[],159,3
27427552,5111.1,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.02978,-78.48773,2,11118,FALSE,[],1628,132
673302,5111.1,SUCCESS,A,A,A,A,B,B,A+,B,1,Individual,38.02922,-78.49031,2,16855,FALSE,[],1628,276
49400258,5111.1,SUCCESS,A,A,A,A,B,B,A,B,18,Moderate,38.02886,-78.48136,2,12620,FALSE,[],1213,255
854533079820366197,5111.1,SUCCESS,C,B,B,C,B,B,C,B,3,Small,38.02931,-78.48957,2,4843,FALSE,"['score_amenities', 'score_review_count', 'score_review_summary']",533,4
33096416,6165.4,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.803078,-78.838379,3,1500,FALSE,[],1120,21
36243138,6165.4,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.8639,-78.79262,3,10400,FALSE,[],1628,17
23857130,6165.4,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.80671,-78.84311,3,6025,FALSE,[],1628,146
38131361,6165.4,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.78584,-78.86689,3,15700,FALSE,[],1628,195
43727321,6165.4,SUCCESS,A,A,B,C,B,B,A,B,1,Individual,37.85584,-78.84012,3,16380,FALSE,['score_review_count'],1512,8
944294479654388469,7372.8,SUCCESS,A,A,A,A,B,B,A,B,18,Moderate,38.030051,-78.480517,3,14121,FALSE,[],352,62
26560609,7372.8,SUCCESS,A,A,B,A,B,A,A,B,55,Large,38.02799,-78.47459,3,26282,TRUE,[],1628,101
649836088021674698,7372.8,SUCCESS,A,A,A,C,B,B,A,B,4,Small,38.02749,-78.4763,3,6300,FALSE,['score_review_count'],812,7
6024395,7372.8,SUCCESS,A,A,B,A,B,B,A,B,5,Small,38.02712,-78.47559,3,18000,FALSE,[],1628,178
42021058,7372.8,SUCCESS,A,B,A,A,B,B,A,B,55,Large,38.02945,-78.47933,3,33214,TRUE,[],1628,49
972551779719615360,7372.8,SUCCESS,A,A,A,A,B,B,A,B,6,Small,38.03119706,-78.4783285,3,8624,FALSE,[],300,50
748452164488640110,7372.8,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02652,-78.47602,3,13592,FALSE,[],664,25
21658945,7372.8,SUCCESS,A,A,B,A,C,B,A,B,4,Small,38.02971,-78.48256,3,9417,FALSE,['score_listing_title'],1511,159
